energy,results
0.01,0.49999999999835
0.010974987654930561,0.5000000000003681
0.012045035402587823,0.49999999998514033
0.013219411484660288,0.5000000000108044
0.014508287784959394,0.5000000000021438
0.015922827933410922,0.5000000000008229
0.01747528400007684,0.5000000000059537
0.019179102616724886,0.4999999999995141
0.02104904144512021,0.49999999999981853
0.023101297000831605,0.5000000000023388
0.025353644939701114,0.4999999999972603
0.027825594022071243,0.49999999999889544
0.030538555088334154,0.49999999999911854
0.033516026509388425,0.5000000000022725
0.03678379771828634,0.5000000000030749
0.040370172585965536,0.5000000000000608
0.044306214575838825,0.49999999998816985
0.04862601580065353,0.4999999999963022
0.0533669923120631,0.500000000000407
0.05857020818056667,0.5000000000011304
0.06428073117284322,0.49999999977554926
0.07054802310718646,0.4999999961722988
0.0774263682681127,0.5000000000018633
0.08497534359086446,0.49999999999840283
0.093260334688322,0.5000000000004389
0.10235310218990264,0.5000000000083412
0.11233240329780277,0.4999999999986004
0.12328467394420665,0.5000000000200256
0.13530477745798075,0.5000000000082134
0.1484968262254465,0.49999999998602346
0.16297508346206444,0.5000000000007765
0.1788649529057435,0.49999999998643324
0.19630406500402714,0.5000000000092772
0.21544346900318845,0.49999999999769534
0.23644894126454083,0.4999999999679887
0.25950242113997374,0.500000000004044
0.2848035868435802,0.4999999999232142
0.3125715849688237,0.5000000000347833
0.34304692863149194,0.5000000000533772
0.37649358067924693,0.49999999999624406
0.41320124001153385,0.5000000000092097
0.4534878508128584,0.5000000000518432
0.49770235643321115,0.500000000030231
0.5462277217684343,0.4999999998202004
0.5994842503189411,0.5000000000669487
0.6579332246575682,0.5000000000529647
0.7220809018385468,0.49999999982187154
0.7924828983539177,0.49999999997820144
0.8697490026177834,0.4999999999072234
0.9545484566618342,0.4999999999203337
1.0476157527896652,0.4999999996666915
1.149756995397737,0.5000000002818361
1.261856883066021,0.5000000001236115
1.384886371393873,0.49999999989752664
1.5199110829529348,0.4999999999648034
1.6681005372000592,0.5000000000311954
1.8307382802953698,0.4999999999819338
2.0092330025650478,0.4999999999810552
2.2051307399030455,0.5000000000021585
2.4201282647943834,0.4999999999796994
2.656087782946687,0.49999999997475447
2.9150530628251787,0.4999999998689003
3.1992671377973845,0.4999999992062988
3.5111917342151346,0.4999999946991353
3.8535285937105312,0.49999997555658365
4.229242874389499,0.499999875121066
4.641588833612782,0.49999946116856475
5.09413801481638,0.4999977909834683
5.590810182512229,0.49999213784103197
6.135907273413176,0.4999745039848261
6.7341506577508286,0.49992585240338555
7.390722033525782,0.4998103285229049
8.111308307896872,0.49953762227821685
8.902150854450392,0.49901466637208086
9.770099572992256,0.49802447172998004
10.722672220103243,0.4963896923638644
11.768119524349991,0.49397143011062744
12.91549665014884,0.4903549850713274
14.174741629268063,0.4854903574447387
15.556761439304722,0.4799468891166667
17.07352647470692,0.4721122891649037
18.73817422860385,0.4635991542198916
20.565123083486537,0.45398778190065486
22.570197196339215,0.44374720506547394
24.770763559917114,0.43374951379497784
27.185882427329428,0.42274303791194634
29.836472402833405,0.4123283412316563
32.745491628777316,0.403360207503163
35.938136638046295,0.39604740250097653
39.4420605943766,0.38422321063473386
43.287612810830616,0.3773977755947708
47.50810162102798,0.3673377636833769
52.140082879996896,0.3690441156523624
57.223676593502205,0.35488954089924435
62.802914418342596,0.35488997340118456
68.92612104349702,0.34508922721596536
75.64633275546291,0.3442258220936476
83.02175681319753,0.34023540830363297
91.11627561154896,0.33595999277945404
100.0,0.34869069996293683
